,text,vid,bid,uid,ppl,idf,idf_avg,cross_score,odyssey_ppl
10756,εἵλευ ἀτάρ τοι νῦν γε μέγα κράτος ἐγγυαλίξω,206,17,17.206,3889.3809130468526,4.828513886128706,6.954081107656648,5052.739248668931,5959.688273425892
10757,τῶν ποινὴν ὅ τοι οὔ τι μάχης ἐκνοστήσαντι,207,17,17.207,3306.7662274041527,4.898344980632046,6.5156918924110085,505267.1968525608,507442.6030648386
10758,δέξεται ἀνδρομάχη κλυτὰ τεύχεα πηλεΐωνος,208,17,17.208,869.0031605758152,6.440888658236116,8.052680025723435,31163.567732206302,31553.123736772373
10759,ἦ καὶ κυανέῃσιν ἐπ᾽ ὀφρύσι νεῦσε κρονίων,209,17,17.209,890.8191890341359,2.8541070741451895,7.089708181430535,1231.8455915197528,1869.655932879208
10760,ἕκτορι δ᾽ ἥρμοσε τεύχε᾽ ἐπὶ χροΐ δῦ δέ μιν ἄρης,210,17,17.21,8639.816339646637,4.115046703077803,6.761250942635074,90493.96177679679,91325.85738650925
10761,δεινὸς ἐνυάλιος πλῆσθεν δ᾽ ἄρα οἱ μέλε᾽ ἐντὸς,211,17,17.211,11998.173065822077,4.4578608462243,7.876583340535977,114614.87029903229,118205.82326670566
10762,ἀλκῆς καὶ σθένεος μετὰ δὲ κλειτοὺς ἐπικούρους,212,17,17.212,2022.5147774190252,2.8541070741451895,6.726102591741097,18334.870432377847,19425.283344747753
10763,βῆ ῥα μέγα ἰάχων ἰνδάλλετο δέ σφισι πᾶσι,213,17,17.213,8308.88418784966,4.115046703077803,6.833121874942635,13717.6958885133,15517.952742964822
10764,τεύχεσι λαμπόμενος μεγαθύμου πηλεΐωνος,214,17,17.214,541.0263745358614,7.364559497407893,8.193716406326242,13538.799782371643,13973.948158354375
10765,ὄτρυνεν δὲ ἕκαστον ἐποιχόμενος ἐπέεσσι,215,17,17.215,856.563784998304,3.076131545023163,7.113974499684504,-26.93118622070324,752.8359267478074
10766,μέσθλην τε γλαῦκόν τε μέδοντά τε θερσίλοχόν τε,216,17,17.216,8903.822923363496,3.539143910167681,6.702513407996458,139390.85668863714,140560.76154330838
10767,ἀστεροπαῖόν τε δεισήνορά θ᾽ ἱππόθοόν τε,217,17,17.217,26341.52892403793,3.539143910167681,7.314914052156806,512199.86229392467,513543.1556981484
10768,φόρκυν τε χρομίον τε καὶ ἔννομον οἰωνιστήν,218,17,17.218,7337.60233451797,2.8541070741451895,6.8416927315721745,8765179.91596645,8766422.164404308
10769,τοὺς ὅ γ᾽ ἐποτρύνων ἔπεα πτερόεντα προσηύδα,219,17,17.219,315.6768904454235,5.915464235048972,6.715203227356571,602.2158483444241,886.5432557050252
10770,κέκλυτε μυρία φῦλα περικτιόνων ἐπικούρων,220,17,17.22,8170.253696616914,8.095447005950685,8.95112364966902,276030.8604364082,276956.8038642905
10771,οὐ γὰρ ἐγὼ πληθὺν διζήμενος οὐδὲ χατίζων,221,17,17.221,1474.3919271845075,4.3504780851857054,6.842256461810964,11470.863868225873,12225.648512110107
10772,ἐνθάδ᾽ ἀφ᾽ ὑμετέρων πολίων ἤγειρα ἕκαστον,222,17,17.222,4481.314322840873,7.293100533425748,8.40383014543196,6476.459862891525,7942.736713674601
10773,ἀλλ᾽ ἵνα μοι τρώων ἀλόχους καὶ νήπια τέκνα,223,17,17.223,2246.840556010787,2.8541070741451895,6.0415270538886325,1622.9953094608052,2830.9858208707888
10774,προφρονέως ῥύοισθε φιλοπτολέμων ὑπ᾽ ἀχαιῶν,224,17,17.224,11029.670968248935,4.888955240282206,7.949463335519011,784360.2367765214,785195.6319643153
10775,τὰ φρονέων δώροισι κατατρύχω καὶ ἐδωδῇ,225,17,17.225,154857.78474250258,2.8541070741451895,7.689403264063461,603.32699609099,1764.8579900791492
10776,λαούς ὑμέτερον δὲ ἑκάστου θυμὸν ἀέξω,226,17,17.226,35850.478240161676,3.076131545023163,7.507705045401604,16632.641186298773,19168.34661745226
10777,τώ τις νῦν ἰθὺς τετραμμένος ἢ ἀπολέσθω,227,17,17.227,18607.88328184572,4.828513886128706,7.158980920456702,25163.090090118676,29171.039025851413
10778,ἠὲ σαωθήτω ἣ γὰρ πολέμου ὀαριστύς,228,17,17.228,3066684.153916737,4.3504780851857054,7.611232002512034,2634983.532712268,2636120.2648298107
10779,ὃς δέ κε πάτροκλον καὶ τεθνηῶτά περ ἔμπης,229,17,17.229,3868.857238694005,2.8541070741451895,6.017179863763571,10003.379390869504,10788.443885679686
10780,τρῶας ἐς ἱπποδάμους ἐρύσῃ εἴξῃ δέ οἱ αἴας,230,17,17.23,88965.8702604651,4.115046703077803,6.922212442730087,1375250.1871154823,1376449.5299161826
10781,ἥμισυ τῷ ἐνάρων ἀποδάσσομαι ἥμισυ δ᾽ αὐτὸς,231,17,17.231,10270.18398658878,5.467439512522012,7.886253427741778,301275.9757525073,302571.37253380776
10782,ἕξω ἐγώ τὸ δέ οἱ κλέος ἔσσεται ὅσσον ἐμοί περ,232,17,17.232,13811.744076414352,4.115046703077803,6.6782646995441555,11861.479700502066,12702.263881846276
10783,ὣς ἔφαθ᾽ οἳ δ᾽ ἰθὺς δαναῶν βρίσαντες ἔβησαν,233,17,17.233,2660.4673040720295,4.133901503841432,6.782344356731181,6733.0709417966345,7351.547022010782
10784,δούρατ᾽ ἀνασχόμενοι μάλα δέ σφισιν ἔλπετο θυμὸς,234,17,17.234,1164.8649730338302,4.115046703077803,7.084784921235161,460.6256565872933,1198.6512795667745
10785,νεκρὸν ὑπ᾽ αἴαντος ἐρύειν τελαμωνιάδαο,235,17,17.235,5307.003920060026,6.055226177424131,7.7432726074801534,55545.50880996923,56859.33387945658
10786,νήπιοι ἦ τε πολέσσιν ἐπ᾽ αὐτῷ θυμὸν ἀπηύρα,236,17,17.236,6952.84558933679,3.539143910167681,6.727684354672832,28273.31482275988,30590.284512587386
10787,καὶ τότ᾽ ἄρ᾽ αἴας εἶπε βοὴν ἀγαθὸν μενέλαον,237,17,17.237,2028.949780244727,2.8541070741451895,6.290005191006564,4171.085888037974,4993.774403942157
10788,ὦ πέπον ὦ μενέλαε διοτρεφὲς οὐκέτι νῶϊ,238,17,17.238,1706.3006232179725,7.105048301922809,7.704358088614917,4750.234320536823,5264.560513296873
10789,ἔλπομαι αὐτώ περ νοστησέμεν ἐκ πολέμοιο,239,17,17.239,29845.83872017101,4.849255370435522,7.236953350745563,244822.6368086398,245950.55617303983
10790,οὔ τι τόσον νέκυος περιδείδια πατρόκλοιο,240,17,17.24,1448.4969869894292,5.095875956089529,7.281310078666117,38197.83378988645,39180.18034738055
10791,ὅς κε τάχα τρώων κορέει κύνας ἠδ᾽ οἰωνούς,241,17,17.241,4755.059704435741,5.289758335284559,7.001808839034227,56745.71464437494,58576.56975532197
10792,ὅσσον ἐμῇ κεφαλῇ περιδείδια μή τι πάθῃσι,242,17,17.242,3507.2680955898577,5.322858283710905,7.694624308570027,5353.900828196751,6487.178281943287
10793,καὶ σῇ ἐπεὶ πολέμοιο νέφος περὶ πάντα καλύπτει,243,17,17.243,12888.948488680411,2.8541070741451895,6.4256661342336026,89725.06470354865,91178.43793735465
10794,ἕκτωρ ἡμῖν δ᾽ αὖτ᾽ ἀναφαίνεται αἰπὺς ὄλεθρος,244,17,17.244,803.2642568312248,5.3471903843704345,7.496807442329824,2698.9617094994164,3086.1598892900765
10795,ἀλλ᾽ ἄγ᾽ ἀριστῆας δαναῶν κάλει ἤν τις ἀκούσῃ,245,17,17.245,5453.115342748046,4.455838600843531,7.5473885809549754,15327.832264478868,18064.081182736973
10796,ὣς ἔφατ᾽ οὐδ᾽ ἀπίθησε βοὴν ἀγαθὸς μενέλαος,246,17,17.246,185.4397645786392,4.133901503841432,6.155110111005009,448.66771233295617,601.2645105182298
10797,ἤϋσεν δὲ διαπρύσιον δαναοῖσι γεγωνώς,247,17,17.247,494.7819909611856,3.076131545023163,7.189872424025483,240141.82246572323,240575.10169016055
10798,ὦ φίλοι ἀργείων ἡγήτορες ἠδὲ μέδοντες,248,17,17.248,267.6472546109357,5.72592243028153,6.984890656093474,353.07414377368434,608.5635851357412
10799,οἵ τε παρ᾽ ἀτρεΐδῃς ἀγαμέμνονι καὶ μενελάῳ,249,17,17.249,762.9835621387462,2.8541070741451895,6.107809398593257,9390.32553749315,10040.196004705198
10800,δήμια πίνουσιν καὶ σημαίνουσιν ἕκαστος,250,17,17.25,46117.649791455246,2.8541070741451895,7.921917699268784,40629.462764074546,42362.35462133828
10801,λαοῖς ἐκ δὲ διὸς τιμὴ καὶ κῦδος ὀπηδεῖ,251,17,17.251,25521.421065674436,2.8541070741451895,6.401818990671961,117977.01071631022,120663.23888322707
10802,ἀργαλέον δέ μοί ἐστι διασκοπιᾶσθαι ἕκαστον,252,17,17.252,913.7984590090502,4.115046703077803,7.38286137882545,28467.798297565165,29128.807344008725
10803,ἡγεμόνων τόσση γὰρ ἔρις πολέμοιο δέδηεν,253,17,17.253,69212.27889123345,4.3504780851857054,7.849371763964297,144843.06188044467,147143.8579820742
10804,ἀλλά τις αὐτὸς ἴτω νεμεσιζέσθω δ᾽ ἐνὶ θυμῷ,254,17,17.254,23806.611067693317,5.1839328114807115,6.6835378748961505,212743.31760621927,213630.92381079757
10805,πάτροκλον τρῳῇσι κυσὶν μέλπηθρα γενέσθαι,255,17,17.255,1388.5618062792787,7.40229982539074,8.523467241328465,762787.115257151,763665.0778477407
10806,ὣς ἔφατ᾽ ὀξὺ δ᾽ ἄκουσεν ὀϊλῆος ταχὺς αἴας,256,17,17.256,2447.7337148108,4.133901503841432,7.061198417666657,153700.23517510184,155053.8318522853
10807,πρῶτος δ᾽ ἀντίος ἦλθε θέων ἀνὰ δηϊοτῆτα,257,17,17.257,789.8328512715378,6.440888658236116,7.319266304057211,5676.130886661943,6352.917009896414
10808,τὸν δὲ μετ᾽ ἰδομενεὺς καὶ ὀπάων ἰδομενῆος,258,17,17.258,1086.2604038334816,2.8541070741451895,5.820446384913373,47162.316853959004,48065.597491379674
10809,μηριόνης ἀτάλαντος ἐνυαλίῳ ἀνδρειφόντῃ,259,17,17.259,447.34731375553724,6.946824296707915,8.188556820760661,4537867.236263913,4538197.035515292
10810,τῶν δ᾽ ἄλλων τίς κεν ᾗσι φρεσὶν οὐνόματ᾽ εἴποι,260,17,17.26,35331.960410989785,5.2310507344577815,7.2851306893588195,58142.411064504646,63446.80572582651
10811,ὅσσοι δὴ μετόπισθε μάχην ἤγειραν ἀχαιῶν,261,17,17.261,1450.5648923365022,4.728151175964212,7.090376174754838,11348.45217793992,12285.753621824548
10812,τρῶες δὲ προὔτυψαν ἀολλέες ἦρχε δ᾽ ἄρ᾽ ἕκτωρ,262,17,17.262,374.7925627748598,3.076131545023163,6.1628072977205,13900.769275223793,14207.057346104857
10813,ὡς δ᾽ ὅτ᾽ ἐπὶ προχοῇσι διιπετέος ποταμοῖο,263,17,17.263,15868.626971512005,4.569086481334525,7.047238285525421,4468.235611578884,6679.739610789761
10814,βέβρυχεν μέγα κῦμα ποτὶ ῥόον ἀμφὶ δέ τ᾽ ἄκραι,264,17,17.264,62558.99591948418,4.115046703077803,7.089994175117434,9056.810727103335,10838.927402436126
10815,ἠϊόνες βοόωσιν ἐρευγομένης ἁλὸς ἔξω,265,17,17.265,1224079.7323508898,7.328191853237018,9.256179570554393,3766829.2602719893,3774230.0364095313
10816,τόσσῃ ἄρα τρῶες ἰαχῇ ἴσαν αὐτὰρ ἀχαιοὶ,266,17,17.266,150921.62909894122,4.782660581632584,6.904029727066074,266751.80104658485,268081.27173501794
10817,ἕστασαν ἀμφὶ μενοιτιάδῃ ἕνα θυμὸν ἔχοντες,267,17,17.267,6174.117798338055,5.548408575055679,7.20997661482146,69336.03662197637,69894.43307489366
10818,φραχθέντες σάκεσιν χαλκήρεσιν ἀμφὶ δ᾽ ἄρά σφι,268,17,17.268,14414.857287870107,5.548408575055679,8.429423909888714,34682.44132917952,35956.214959992416
10819,λαμπρῇσιν κορύθεσσι κρονίων ἠέρα πολλὴν,269,17,17.269,39414.54142512701,7.524902147483073,8.843169009708848,940710.3845331295,945119.4837952497
10820,χεῦ᾽ ἐπεὶ οὐδὲ μενοιτιάδην ἔχθαιρε πάρος γε,270,17,17.27,95139.81637225168,4.849255370435522,7.434595452887698,203363.9517669791,205723.51808012114
10821,ὄφρα ζωὸς ἐὼν θεράπων ἦν αἰακίδαο,271,17,17.271,4136.357519595766,6.106519471811682,7.2644142567177,62839.425809998895,63997.245523015765
10822,μίσησεν δ᾽ ἄρα μιν δηΐων κυσὶ κύρμα γενέσθαι,272,17,17.272,5483.496392620537,4.8432852034490175,7.691137408055533,84563.13042313395,85178.19928160137
10823,τρῳῇσιν τὼ καί οἱ ἀμυνέμεν ὦρσεν ἑταίρους,273,17,17.273,3003.4360343005687,4.4578608462243,6.989246646106081,21328.823784169548,22345.25937313494
10824,ὦσαν δὲ πρότεροι τρῶες ἑλίκωπας ἀχαιούς,274,17,17.274,982.4617139004486,3.076131545023163,6.945182781511413,33108.59123372419,33832.25176035366
10825,νεκρὸν δὲ προλιπόντες ὑπέτρεσαν οὐδέ τιν᾽ αὐτῶν,275,17,17.275,5387.004441024557,3.076131545023163,7.130933002065604,31303.25947701342,32630.35179666719
10826,τρῶες ὑπέρθυμοι ἕλον ἔγχεσιν ἱέμενοί περ,276,17,17.276,3654.843021883161,4.946663557902854,7.64759483010402,5950.052647554966,7743.0718105528285
10827,ἀλλὰ νέκυν ἐρύοντο μίνυνθα δὲ καὶ τοῦ ἀχαιοὶ,277,17,17.277,7578.529077482841,2.8541070741451895,6.212110675565567,397059.2888751995,398753.8543945351
10828,μέλλον ἀπέσσεσθαι μάλα γάρ σφεας ὦκ᾽ ἐλέλιξεν,278,17,17.278,4642.954892536402,5.285117955728057,8.213965847021877,5356.240129823833,6618.599211086149
10829,αἴας ὃς περὶ μὲν εἶδος περὶ δ᾽ ἔργα τέτυκτο,279,17,17.279,3681.9739338839036,3.823063548726631,6.074370120153219,2332.1360370316447,4448.614137609072
10830,τῶν ἄλλων δαναῶν μετ᾽ ἀμύμονα πηλεΐωνα,280,17,17.28,1143.9451540240536,5.4786128131201375,6.650597353264065,192.0205903996134,1203.6527586746467
10831,ἴθυσεν δὲ διὰ προμάχων συῒ εἴκελος ἀλκὴν,281,17,17.281,1508.4081044090235,3.076131545023163,7.514968921589427,1137177.170468918,1137965.6746702585
10832,καπρίῳ ὅς τ᾽ ἐν ὄρεσσι κύνας θαλερούς τ᾽ αἰζηοὺς,282,17,17.282,4089.422634511093,3.9998212135725364,7.878187530917358,204510.4955686558,205726.35038867913
10833,ῥηϊδίως ἐκέδασσεν ἑλιξάμενος διὰ βήσσας,283,17,17.283,1987.6433786584219,5.969048481183079,8.562308256074289,21602.456017830813,22639.4018953372
10834,ὣς υἱὸς τελαμῶνος ἀγαυοῦ φαίδιμος αἴας,284,17,17.284,3209.777390001144,4.133901503841432,6.7355247592150915,30268.132812028154,31016.366975875
10835,ῥεῖα μετεισάμενος τρώων ἐκέδασσε φάλαγγας,285,17,17.285,1116.1392325917097,5.377192634674234,7.928307371466866,830785.998996909,831484.9319639681
10836,οἳ περὶ πατρόκλῳ βέβασαν φρόνεον δὲ μάλιστα,286,17,17.286,3740.663061789723,3.076131545023163,6.654100160870729,228815.01633423142,229305.72706924708
10837,ἄστυ πότι σφέτερον ἐρύειν καὶ κῦδος ἀρέσθαι,287,17,17.287,146190.20169723852,2.8541070741451895,7.4735261372930415,33851.30917616759,34990.19059816374
10838,ἤτοι τὸν λήθοιο πελασγοῦ φαίδιμος υἱὸς,288,17,17.288,9824.406233726018,4.410421121152739,7.094623327086173,166397.4907176463,167600.55214242192
10839,ἱππόθοος ποδὸς ἕλκε κατὰ κρατερὴν ὑσμίνην,289,17,17.289,1216.4688735363986,4.949969346037353,7.829919814629593,151441.13924358645,152211.45555116187
10840,δησάμενος τελαμῶνι παρὰ σφυρὸν ἀμφὶ τένοντας,290,17,17.29,5582.489664948749,5.548408575055679,8.154125005823255,24258.229768935747,25435.354607488174
10841,ἕκτορι καὶ τρώεσσι χαριζόμενος τάχα δ᾽ αὐτῷ,291,17,17.291,756.9272516041577,2.8541070741451895,6.35166141425917,5039.7345347566425,5683.901518078432
10842,ἦλθε κακόν τό οἱ οὔ τις ἐρύκακεν ἱεμένων περ,292,17,17.292,3796.2666445966784,4.4578608462243,6.608543878103262,13687.502530420024,16246.215796154616
10843,τὸν δ᾽ υἱὸς τελαμῶνος ἐπαΐξας δι᾽ ὁμίλου,293,17,17.293,2309.9051172818013,4.410421121152739,7.163483282131041,121721.14795942894,123486.15884421626
10844,πλῆξ᾽ αὐτοσχεδίην κυνέης διὰ χαλκοπαρῄου,294,17,17.294,833.2996322009819,5.969048481183079,8.544905980676363,30614.984251693702,31218.82908198701
10845,ἤρικε δ᾽ ἱπποδάσεια κόρυς περὶ δουρὸς ἀκωκῇ,295,17,17.295,20019.682107617387,5.2667688170598606,8.480584504357523,302479.2994940387,304200.41396961606
10846,πληγεῖσ᾽ ἔγχεΐ τε μεγάλῳ καὶ χειρὶ παχείῃ,296,17,17.296,7266.660361895577,2.8541070741451895,6.795457623312037,114037.80150792077,115130.50894162497
10847,ἐγκέφαλος δὲ παρ᾽ αὐλὸν ἀνέδραμεν ἐξ ὠτειλῆς,297,17,17.297,3719.7451586971506,3.076131545023163,7.414638983306238,19966.523607015686,20839.439523100824
10848,αἱματόεις τοῦ δ᾽ αὖθι λύθη μένος ἐκ δ᾽ ἄρα χειρῶν,298,17,17.298,1971.6729480280924,4.849255370435522,6.80896175499308,36365.87056864355,36893.88599317522
10849,πατρόκλοιο πόδα μεγαλήτορος ἧκε χαμᾶζε,299,17,17.299,1556.602379414149,7.4415205385440215,7.908608322117045,2063.869488335359,2729.040030855305
10850,κεῖσθαι ὃ δ᾽ ἄγχ᾽ αὐτοῖο πέσε πρηνὴς ἐπὶ νεκρῷ,300,17,17.3,6393.238207721253,4.569086481334525,8.151337313051126,125501.93528857468,128141.0431854544
10851,τῆλ᾽ ἀπὸ λαρίσης ἐριβώλακος οὐδὲ τοκεῦσι,301,17,17.301,25161.775232244225,5.289758335284559,8.017859153843036,19335.355222002516,20567.9675184564
10852,θρέπτρα φίλοις ἀπέδωκε μινυνθάδιος δέ οἱ αἰὼν,302,17,17.302,1624.6551994672136,4.115046703077803,7.815407355635855,199565.32506536497,200623.7547893602
10853,ἔπλεθ᾽ ὑπ᾽ αἴαντος μεγαθύμου δουρὶ δαμέντι,303,17,17.303,1294.7600443412482,5.969048481183079,7.658987140674558,56713.03725135887,57670.49452874794
10854,ἕκτωρ δ᾽ αὖτ᾽ αἴαντος ἀκόντισε δουρὶ φαεινῷ,304,17,17.304,280.96448166818715,5.3471903843704345,6.705391313990352,135517.23975375903,135760.16183485728
10855,ἀλλ᾽ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,305,17,17.305,412.2760507444192,3.823063548726631,6.244693048756963,73761.6750081652,74095.48368175632
10856,τυτθόν ὃ δὲ σχεδίον μεγαθύμου ἰφίτου υἱὸν,306,17,17.306,1740.1153382034695,3.076131545023163,7.445073970053589,231990.65602306172,232680.67256997077
10857,φωκήων ὄχ᾽ ἄριστον ὃς ἐν κλειτῷ πανοπῆϊ,307,17,17.307,44255.942451074196,3.9998212135725364,7.789799097111535,485542.05566234444,487047.30414010107
10858,οἰκία ναιετάασκε πολέσσ᾽ ἄνδρεσσιν ἀνάσσων,308,17,17.308,846.9166006020944,8.463171786076003,9.007266330296156,2429.935938440689,3010.4228195364794
10859,τὸν βάλ᾽ ὑπὸ κληῗδα μέσην διὰ δ᾽ ἀμπερὲς ἄκρη,309,17,17.309,28181.311562546838,4.410421121152739,7.6697123432417165,369165.6324088715,372828.5680414781
10860,αἰχμὴ χαλκείη παρὰ νείατον ὦμον ἀνέσχε,310,17,17.31,2913.3529813499663,5.704569305810962,7.753429432034846,428013.8051994299,429980.049338028
10861,δούπησεν δὲ πεσών ἀράβησε δὲ τεύχε᾽ ἐπ᾽ αὐτῷ,311,17,17.311,352.6599303583089,3.076131545023163,5.972737310237649,2048.2663138899793,2331.9300440435086
10862,αἴας δ᾽ αὖ φόρκυνα δαΐφρονα φαίνοπος υἱὸν,312,17,17.312,63252.43180127139,6.055226177424131,7.810922573784602,170090.57642224507,171346.60953799955
10863,ἱπποθόῳ περιβάντα μέσην κατὰ γαστέρα τύψε,313,17,17.313,112606.96581024727,4.949969346037353,8.55603795241119,843459.2392519289,845875.2892555525
10864,ῥῆξε δὲ θώρηκος γύαλον διὰ δ᾽ ἔντερα χαλκὸς,314,17,17.314,1619.929581786916,3.076131545023163,7.308962920752738,6606793.396735712,6608032.013835679
10865,ἤφυσ᾽ ὃ δ᾽ ἐν κονίῃσι πεσὼν ἕλε γαῖαν ἀγοστῷ,315,17,17.315,541.6400492915055,3.9998212135725364,7.420372545421271,420102.1644462982,420552.3223717798
10866,χώρησαν δ᾽ ὑπό τε πρόμαχοι καὶ φαίδιμος ἕκτωρ,316,17,17.316,521.9367001405934,2.8541070741451895,6.548731014899806,222830.8584166932,223275.51316733306
10867,ἀργεῖοι δὲ μέγα ἴαχον ἐρύσαντο δὲ νεκροὺς,317,17,17.317,1169.1940910966302,3.076131545023163,6.365262425664583,70683.08175245642,71618.34923864932
10868,φόρκυν θ᾽ ἱππόθοόν τε λύοντο δὲ τεύχε᾽ ἀπ᾽ ὤμων,318,17,17.318,5393.380720893503,3.076131545023163,6.992240691294599,54379.73592235501,54925.122191463175
10869,ἔνθά κεν αὖτε τρῶες ἀρηϊφίλων ὑπ᾽ ἀχαιῶν,319,17,17.319,893.489261366972,4.888955240282206,6.290164760869204,313795.91738681187,314495.17601493263
10870,ἴλιον εἰσανέβησαν ἀναλκείῃσι δαμέντες,320,17,17.32,2037.6171729419555,6.411901121362863,8.427739746118828,82400.0167516481,83617.54068932594
10871,ἀργεῖοι δέ κε κῦδος ἕλον καὶ ὑπὲρ διὸς αἶσαν,321,17,17.321,6323.83496049999,2.8541070741451895,6.086594176357243,8127.913817238988,10519.261566089921
10872,κάρτεϊ καὶ σθένεϊ σφετέρῳ ἀλλ᾽ αὐτὸς ἀπόλλων,322,17,17.322,7734.667557705432,2.8541070741451895,6.568853271224205,1717.65413895026,2447.179178107668
10873,αἰνείαν ὄτρυνε δέμας περίφαντι ἐοικὼς,323,17,17.323,2029.5264939180186,7.1946604606124955,8.237184282048393,189059.23825766798,189848.53969365475
10874,κήρυκι ἠπυτίδῃ ὅς οἱ παρὰ πατρὶ γέροντι,324,17,17.324,184516.86087839358,4.4578608462243,7.250976718180157,334010.5691331695,334744.82521130494
10875,κηρύσσων γήρασκε φίλα φρεσὶ μήδεα εἰδώς,325,17,17.325,8921.610927852404,6.51726163702069,8.499094260486267,5857.4275592804,6831.878179027567
10876,τῷ μιν ἐεισάμενος προσέφη διὸς υἱὸς ἀπόλλων,326,17,17.326,264.68878105040574,4.8432852034490175,6.110917844246642,3570.4890670028026,3799.6213004465294
10877,αἰνεία πῶς ἂν καὶ ὑπὲρ θεὸν εἰρύσσαισθε,327,17,17.327,39753.62683285715,2.8541070741451895,6.979416532509665,380122.0573653087,383596.1940900493
10878,ἴλιον αἰπεινήν ὡς δὴ ἴδον ἀνέρας ἄλλους,328,17,17.328,31062.28689754281,4.728151175964212,6.9090858757471825,44399.45857870958,47767.135399761755
10879,κάρτεΐ τε σθένεΐ τε πεποιθότας ἠνορέῃ τε,329,17,17.329,21311.60652967078,3.539143910167681,6.997478723590839,1675495.880287821,1676333.2426821825
10880,πλήθεΐ τε σφετέρῳ καὶ ὑπερδέα δῆμον ἔχοντας,330,17,17.33,54761.5573990063,2.8541070741451895,7.6004275666219305,174098.88340812697,175298.40893613326
10881,ἡμῖν δὲ ζεὺς μὲν πολὺ βούλεται ἢ δαναοῖσι,331,17,17.331,1239.3948992078465,3.076131545023163,6.12002654096917,2450.984591645322,3244.787276085641
10882,νίκην ἀλλ᾽ αὐτοὶ τρεῖτ᾽ ἄσπετον οὐδὲ μάχεσθε,332,17,17.332,6807.116247761175,4.455838600843531,7.512360574473135,2708.114352120755,5690.680182277461
10883,ὣς ἔφατ᾽ αἰνείας δ᾽ ἑκατηβόλον ἀπόλλωνα,333,17,17.333,917.3316526554928,4.133901503841432,7.115043910208411,39595.61449020806,40328.06820360279
10884,ἔγνω ἐς ἄντα ἰδών μέγα δ᾽ ἕκτορα εἶπε βοήσας,334,17,17.334,22524.37557689306,5.088242331234458,7.231420685424806,30477.849333226186,31812.14277003726
10885,ἕκτόρ τ᾽ ἠδ᾽ ἄλλοι τρώων ἀγοὶ ἠδ᾽ ἐπικούρων,335,17,17.335,6906.881475316669,5.377192634674234,7.1536452463578275,165768.18221341693,166464.786983992
10886,αἰδὼς μὲν νῦν ἥδε γ᾽ ἀρηϊφίλων ὑπ᾽ ἀχαιῶν,336,17,17.336,3873.372812393157,3.823063548726631,6.457905156509498,102107.46243777538,102882.20343230937
10887,ἴλιον εἰσαναβῆναι ἀναλκείῃσι δαμέντας,337,17,17.337,9254.491581384878,6.411901121362863,8.73183857719995,142030.4367707792,143974.3176230081
10888,ἀλλ᾽ ἔτι γάρ τίς φησι θεῶν ἐμοὶ ἄγχι παραστὰς,338,17,17.338,4202.729491902471,4.455838600843531,6.5362394343894525,8439.405554363924,9255.150606489147
10889,ζῆν᾽ ὕπατον μήστωρα μάχης ἐπιτάρροθον εἶναι,339,17,17.339,1596.118145677584,6.383730244396167,8.267989187304076,231683.19634625793,232225.14897658688
10890,τώ ῥ᾽ ἰθὺς δαναῶν ἴομεν μηδ᾽ οἵ γε ἕκηλοι,340,17,17.34,13623.868436366016,4.849255370435522,6.872101785245053,35433.285271577115,37279.271437871685
10891,πάτροκλον νηυσὶν πελασαίατο τεθνηῶτα,341,17,17.341,4314.689476144358,6.290948510945201,8.06036308523015,23708.327256720946,25574.503437408897
10892,ὣς φάτο καί ῥα πολὺ προμάχων ἐξάλμενος ἔστη,342,17,17.342,1424.1904776279955,4.133901503841432,6.52073781980457,34084.365299467325,35195.117014645824
10893,οἳ δ᾽ ἐλελίχθησαν καὶ ἐναντίοι ἔσταν ἀχαιῶν,343,17,17.343,517.4713470261557,2.8541070741451895,6.424595952695913,20698.514788595512,21162.722805793695
10894,ἔνθ᾽ αὖτ᾽ αἰνείας λειώκριτον οὔτασε δουρὶ,344,17,17.344,24921.37035630752,5.969048481183079,7.214133903804083,130519.63811766985,131393.0553001174
10895,υἱὸν ἀρίσβαντος λυκομήδεος ἐσθλὸν ἑταῖρον,345,17,17.345,6476.4573061876445,6.055226177424131,8.15916091581612,220300.23208676832,221308.8700559297
10896,τὸν δὲ πεσόντ᾽ ἐλέησεν ἀρηΐφιλος λυκομήδης,346,17,17.346,934.0566629629661,3.076131545023163,7.268904238158711,79342.05082890874,79987.91464590603
10897,στῆ δὲ μάλ᾽ ἐγγὺς ἰών καὶ ἀκόντισε δουρὶ φαεινῷ,347,17,17.347,202.72822670055172,2.8541070741451895,6.146352907890168,65069.67580845281,65238.308557629665
10898,καὶ βάλεν ἱππασίδην ἀπισάονα ποιμένα λαῶν,348,17,17.348,967.1933660270695,2.8541070741451895,7.123620796701029,1439445.645130118,1440186.7274679954
10899,ἧπαρ ὑπὸ πραπίδων εἶθαρ δ᾽ ὑπὸ γούνατ᾽ ἔλυσεν,349,17,17.349,363.1143689604944,5.536432384008964,7.565616209445351,105659.72720646541,105958.24055693534
10900,ὅς ῥ᾽ ἐκ παιονίης ἐριβώλακος εἰληλούθει,350,17,17.35,1210.3902553037547,4.849255370435522,7.456784177801055,122136.12709195717,122937.88197582882
